0: ,9.3
1: ,9.3
2: ,9.3
3: ,9.3
4: ,4.7
5: ,4.7
6: ,37.2
7: ,2.3
8: ,9.3
9: ,4.7
Correct

This is test number: ,1922
The Label of this picture is: ,1
0: ,11.8
1: ,23.5
2: ,5.9
3: ,2.9
4: ,11.8
5: ,11.8
6: ,5.9
7: ,11.8
8: ,2.9
9: ,11.8
Correct

This is test number: ,1923
The Label of this picture is: ,3
0: ,6.3
1: ,6.3
2: ,6.3
3: ,50.0
4: ,3.1
5: ,6.3
6: ,3.1
7: ,6.3
8: ,6.3
9: ,6.3
Correct

This is test number: ,1924
The Label of this picture is: ,4
0: ,6.7
1: ,13.3
2: ,6.7
3: ,6.7
4: ,26.7
5: ,6.7
6: ,6.7
7: ,6.7
8: ,6.7
9: ,13.3
Correct

This is test number: ,1925
The Label of this picture is: ,7
0: ,6.9
1: ,13.8
2: ,6.9
3: ,13.8
4: ,3.4
5: ,13.8
6: ,3.4
7: ,27.6
8: ,3.4
9: ,6.9
Correct

This is test number: ,1926
The Label of this picture is: ,3
0: ,3.4
1: ,3.4
2: ,6.8
3: ,54.2
4: ,1.7
5: ,6.8
6: ,3.4
7: ,6.8
8: ,6.8
9: ,6.8
Correct

This is test number: ,1927
The Label of this picture is: ,2
0: ,8.3
1: ,8.3
2: ,16.7
3: ,16.7
4: ,4.2
5: ,8.3
6: ,4.2
7: ,16.7
8: ,8.3
9: ,8.3
TOP 5

This is test number: ,1928
The Label of this picture is: ,3
0: ,2.9
1: ,5.8
2: ,5.8
3: ,46.4
4: ,1.4
5: ,11.6
6: ,2.9
7: ,5.8
8: ,11.6
9: ,5.8
Correct

This is test number: ,1929
The Label of this picture is: ,4
0: ,6.9
1: ,13.8
2: ,6.9
3: ,6.9
4: ,27.6
5: ,6.9
6: ,6.9
7: ,13.8
8: ,3.4
9: ,6.9
Correct

This is test number: ,1930
The Label of this picture is: ,2
0: ,13.3
1: ,6.7
2: ,26.7
3: ,13.3
4: ,3.3
5: ,6.7
6: ,3.3
7: ,6.7
8: ,13.3
9: ,6.7
Correct

This is test number: ,1931
The Label of this picture is: ,5
0: ,10.3
1: ,10.3
2: ,5.1
3: ,20.5
4: ,2.6
5: ,20.5
6: ,10.3
7: ,5.1
8: ,10.3
9: ,5.1
TOP 5

This is test number: ,1932
The Label of this picture is: ,2
0: ,10.0
1: ,10.0
2: ,20.0
3: ,20.0
4: ,5.0
5: ,10.0
6: ,5.0
7: ,10.0
8: ,5.0
9: ,5.0
TOP 5

This is test number: ,1933
The Label of this picture is: ,7
0: ,7.8
1: ,3.9
2: ,15.7
3: ,15.7
4: ,3.9
5: ,3.9
6: ,2.0
7: ,31.4
8: ,7.8
9: ,7.8
Correct

This is test number: ,1934
The Label of this picture is: ,1
0: ,6.7
1: ,26.7
2: ,6.7
3: ,3.3
4: ,13.3
5: ,6.7
6: ,6.7
7: ,13.3
8: ,3.3
9: ,13.3
Correct

This is test number: ,1935
The Label of this picture is: ,7
0: ,7.4
1: ,14.8
2: ,7.4
3: ,7.4
4: ,7.4
5: ,7.4
6: ,3.7
7: ,29.6
8: ,7.4
9: ,7.4
Correct

This is test number: ,1936
The Label of this picture is: ,2
0: ,12.5
1: ,6.3
2: ,25.0
3: ,12.5
4: ,6.3
5: ,6.3
6: ,6.3
7: ,6.3
8: ,12.5
9: ,6.3
Correct

This is test number: ,1937
The Label of this picture is: ,6
0: ,7.4
1: ,14.8
2: ,7.4
3: ,7.4
4: ,3.7
5: ,14.8
6: ,29.6
7: ,3.7
8: ,7.4
9: ,3.7
Correct

This is test number: ,1938
The Label of this picture is: ,4
0: ,11.8
1: ,23.5
2: ,5.9
3: ,5.9
4: ,23.5
5: ,5.9
6: ,5.9
7: ,5.9
8: ,5.9
9: ,5.9
TOP 5

This is test number: ,1939
The Label of this picture is: ,1
0: ,7.1
1: ,28.6
2: ,7.1
3: ,3.6
4: ,14.3
5: ,7.1
6: ,7.1
7: ,14.3
8: ,3.6
9: ,7.1
Correct

This is test number: ,1940
The Label of this picture is: ,5
0: ,6.1
1: ,12.1
2: ,6.1
3: ,6.1
4: ,6.1
5: ,24.2
6: ,3.0
7: ,24.2
8: ,6.1
9: ,6.1
TOP 5

This is test number: ,1941
The Label of this picture is: ,7
0: ,6.9
1: ,6.9
2: ,13.8
3: ,13.8
4: ,6.9
5: ,6.9
6: ,3.4
7: ,27.6
8: ,6.9
9: ,6.9
Correct

This is test number: ,1942
The Label of this picture is: ,8
0: ,9.1
1: ,9.1
2: ,4.5
3: ,9.1
4: ,4.5
5: ,9.1
6: ,4.5
7: ,4.5
8: ,36.4
9: ,9.1
Correct

This is test number: ,1943
The Label of this picture is: ,6
0: ,7.7
1: ,15.4
2: ,3.8
3: ,7.7
4: ,7.7
5: ,15.4
6: ,15.4
7: ,3.8
8: ,15.4
9: ,7.7
TOP 5

This is test number: ,1944
The Label of this picture is: ,0
0: ,25.8
1: ,6.5
2: ,6.5
3: ,12.9
4: ,3.2
5: ,12.9
6: ,6.5
7: ,6.5
8: ,6.5
9: ,12.9
Correct

This is test number: ,1945
The Label of this picture is: ,1
0: ,14.8
1: ,29.6
2: ,3.7
3: ,3.7
4: ,7.4
5: ,7.4
6: ,7.4
7: ,14.8
8: ,3.7
9: ,7.4
Correct

This is test number: ,1946
The Label of this picture is: ,8
0: ,11.8
1: ,2.9
2: ,5.9
3: ,11.8
4: ,1.5
5: ,5.9
6: ,5.9
7: ,1.5
8: ,47.1
9: ,5.9
Correct

This is test number: ,1947
The Label of this picture is: ,2
0: ,8.7
1: ,4.3
2: ,17.4
3: ,17.4
4: ,4.3
5: ,8.7
6: ,4.3
7: ,17.4
8: ,8.7
9: ,8.7
TOP 5

This is test number: ,1948
The Label of this picture is: ,5
0: ,6.1
1: ,6.1
2: ,6.1
3: ,12.1
4: ,3.0
5: ,24.2
6: ,6.1
7: ,12.1
8: ,12.1
9: ,12.1
Correct

This is test number: ,1949
The Label of this picture is: ,7
0: ,10.5
1: ,10.5
2: ,10.5
3: ,10.5
4: ,10.5
5: ,10.5
6: ,2.6
7: ,21.1
8: ,2.6
9: ,10.5
Correct

This is test number: ,1950
The Label of this picture is: ,7
0: ,12.9
1: ,6.5
2: ,6.5
3: ,12.9
4: ,6.5
5: ,6.5
6: ,3.2
7: ,25.8
8: ,6.5
9: ,12.9
Correct

This is test number: ,1951
The Label of this picture is: ,6
0: ,9.1
1: ,18.2
2: ,9.1
3: ,4.5
4: ,9.1
5: ,9.1
6: ,18.2
7: ,4.5
8: ,9.1
9: ,9.1
TOP 5

This is test number: ,1952
The Label of this picture is: ,9
0: ,17.4
1: ,8.7
2: ,8.7
3: ,17.4
4: ,4.3
5: ,8.7
6: ,4.3
7: ,4.3
8: ,8.7
9: ,17.4
TOP 5

This is test number: ,1953
The Label of this picture is: ,3
0: ,8.9
1: ,8.9
2: ,8.9
3: ,35.6
4: ,2.2
5: ,8.9
6: ,4.4
7: ,4.4
8: ,8.9
9: ,8.9
Correct

This is test number: ,1954
The Label of this picture is: ,5
0: ,14.8
1: ,7.4
2: ,3.7
3: ,7.4
4: ,3.7
5: ,29.6
6: ,7.4
7: ,3.7
8: ,7.4
9: ,14.8
Correct

This is test number: ,1955
The Label of this picture is: ,8
0: ,10.8
1: ,5.4
2: ,5.4
3: ,10.8
4: ,5.4
5: ,2.7
6: ,2.7
7: ,2.7
8: ,43.2
9: ,10.8
Correct

This is test number: ,1956
The Label of this picture is: ,4
0: ,6.5
1: ,6.5
2: ,6.5
3: ,6.5
4: ,12.9
5: ,6.5
6: ,3.2
7: ,12.9
8: ,12.9
9: ,25.8
TOP 5

This is test number: ,1957
The Label of this picture is: ,2
0: ,8.3
1: ,8.3
2: ,33.3
3: ,8.3
4: ,4.2
5: ,8.3
6: ,4.2
7: ,8.3
8: ,8.3
9: ,8.3
Correct

This is test number: ,1958
The Label of this picture is: ,4
0: ,5.4
1: ,21.6
2: ,10.8
3: ,5.4
4: ,21.6
5: ,5.4
6: ,5.4
7: ,10.8
8: ,2.7
9: ,10.8
TOP 5

This is test number: ,1959
The Label of this picture is: ,0
0: ,29.6
1: ,14.8
2: ,3.7
3: ,7.4
4: ,7.4
5: ,7.4
6: ,7.4
7: ,7.4
8: ,7.4
9: ,7.4
Correct

This is test number: ,1960
The Label of this picture is: ,8
0: ,7.1
1: ,3.6
2: ,3.6
3: ,7.1
4: ,1.8
5: ,7.1
6: ,3.6
7: ,1.8
8: ,57.1
9: ,7.1
Correct

This is test number: ,1961
The Label of this picture is: ,8
0: ,20.0
1: ,5.0
2: ,5.0
3: ,5.0
4: ,2.5
5: ,5.0
6: ,5.0
7: ,2.5
8: ,40.0
9: ,10.0
Correct

This is test number: ,1962
The Label of this picture is: ,3
0: ,6.2
1: ,6.2
2: ,6.2
3: ,49.2
4: ,1.5
5: ,6.2
6: ,3.1
7: ,12.3
8: ,6.2
9: ,3.1
Correct

This is test number: ,1963
The Label of this picture is: ,4
0: ,6.3
1: ,12.5
2: ,6.3
3: ,6.3
4: ,25.0
5: ,6.3
6: ,6.3
7: ,12.5
8: ,6.3
9: ,12.5
Correct

This is test number: ,1964
The Label of this picture is: ,9
0: ,8.5
1: ,8.5
2: ,4.3
3: ,4.3
4: ,8.5
5: ,4.3
6: ,2.1
7: ,17.0
8: ,8.5
9: ,34.0
Correct

This is test number: ,1965
The Label of this picture is: ,2
0: ,18.2
1: ,9.1
2: ,9.1
3: ,18.2
4: ,4.5
5: ,9.1
6: ,4.5
7: ,9.1
8: ,9.1
9: ,9.1
Wrong

This is test number: ,1966
The Label of this picture is: ,7
0: ,8.9
1: ,8.9
2: ,4.4
3: ,8.9
4: ,8.9
5: ,8.9
6: ,2.2
7: ,35.6
8: ,4.4
9: ,8.9
Correct

This is test number: ,1967
The Label of this picture is: ,5
0: ,7.4
1: ,7.4
2: ,7.4
3: ,14.8
4: ,3.7
5: ,29.6
6: ,7.4
7: ,7.4
8: ,7.4
9: ,7.4
Correct

This is test number: ,1968
The Label of this picture is: ,8
0: ,11.1
1: ,11.1
2: ,5.6
3: ,5.6
4: ,11.1
5: ,5.6
6: ,5.6
7: ,11.1
8: ,22.2
9: ,11.1
Correct

This is test number: ,1969
The Label of this picture is: ,6
0: ,9.1
1: ,9.1
2: ,9.1
3: ,9.1
4: ,9.1
5: ,9.1
6: ,18.2
7: ,4.5
8: ,18.2
9: ,4.5
TOP 5

This is test number: ,1970
The Label of this picture is: ,5
0: ,7.8
1: ,7.8
2: ,3.9
3: ,15.7
4: ,2.0
5: ,31.4
6: ,7.8
7: ,7.8
8: ,7.8
9: ,7.8
Correct

This is test number: ,1971
The Label of this picture is: ,6
0: ,7.4
1: ,7.4
2: ,7.4
3: ,7.4
4: ,3.7
5: ,14.8
6: ,29.6
7: ,3.7
8: ,14.8
9: ,3.7
Correct

This is test number: ,1972
The Label of this picture is: ,0
0: ,40.0
1: ,10.0
2: ,5.0
3: ,5.0
4: ,5.0
5: ,10.0
6: ,5.0
7: ,5.0
8: ,5.0
9: ,10.0
Correct

This is test number: ,1973
The Label of this picture is: ,8
0: ,11.1
1: ,2.8
2: ,2.8
3: ,11.1
4: ,2.8
5: ,5.6
6: ,5.6
7: ,2.8
8: ,44.4
9: ,11.1
Correct

This is test number: ,1974
The Label of this picture is: ,6
0: ,8.3
1: ,16.7
2: ,4.2
3: ,8.3
4: ,4.2
5: ,8.3
6: ,33.3
7: ,4.2
8: ,8.3
9: ,4.2
Correct

This is test number: ,1975
The Label of this picture is: ,7
0: ,7.4
1: ,7.4
2: ,7.4
3: ,14.8
4: ,7.4
5: ,7.4
6: ,3.7
7: ,29.6
8: ,7.4
9: ,7.4
Correct

This is test number: ,1976
The Label of this picture is: ,3
0: ,8.3
1: ,8.3
2: ,4.2
3: ,33.3
4: ,2.1
5: ,16.7
6: ,2.1
7: ,8.3
8: ,8.3
9: ,8.3
Correct

This is test number: ,1977
The Label of this picture is: ,6
0: ,14.8
1: ,7.4
2: ,3.7
3: ,7.4
4: ,3.7
5: ,7.4
6: ,29.6
7: ,3.7
8: ,14.8
9: ,7.4
Correct

This is test number: ,1978
The Label of this picture is: ,4
0: ,11.8
1: ,11.8
2: ,5.9
3: ,5.9
4: ,23.5
5: ,5.9
6: ,5.9
7: ,11.8
8: ,5.9
9: ,11.8
Correct

This is test number: ,1979
The Label of this picture is: ,9
0: ,9.3
1: ,9.3
2: ,4.7
3: ,4.7
4: ,9.3
5: ,4.7
6: ,2.3
7: ,9.3
8: ,9.3
9: ,37.2
Correct

This is test number: ,1980
The Label of this picture is: ,4
0: ,9.5
1: ,19.0
2: ,9.5
3: ,4.8
4: ,19.0
5: ,9.5
6: ,9.5
7: ,9.5
8: ,4.8
9: ,4.8
TOP 5

This is test number: ,1981
The Label of this picture is: ,6
0: ,7.1
1: ,7.1
2: ,7.1
3: ,7.1
4: ,14.3
5: ,7.1
6: ,14.3
7: ,7.1
8: ,14.3
9: ,14.3
TOP 5

This is test number: ,1982
The Label of this picture is: ,6
0: ,5.4
1: ,5.4
2: ,10.8
3: ,10.8
4: ,5.4
5: ,10.8
6: ,21.6
7: ,2.7
8: ,21.6
9: ,5.4
TOP 5

This is test number: ,1983
The Label of this picture is: ,3
0: ,2.6
1: ,10.3
2: ,10.3
3: ,41.0
4: ,2.6
5: ,10.3
6: ,2.6
7: ,5.1
8: ,10.3
9: ,5.1
Correct

This is test number: ,1984
The Label of this picture is: ,2
0: ,6.7
1: ,6.7
2: ,26.7
3: ,13.3
4: ,6.7
5: ,6.7
6: ,6.7
7: ,13.3
8: ,6.7
9: ,6.7
Correct

This is test number: ,1985
The Label of this picture is: ,4
0: ,5.0
1: ,10.0
2: ,10.0
3: ,5.0
4: ,20.0
5: ,5.0
6: ,5.0
7: ,10.0
8: ,10.0
9: ,20.0
TOP 5

This is test number: ,1986
The Label of this picture is: ,1
0: ,6.7
1: ,26.7
2: ,6.7
3: ,3.3
4: ,13.3
5: ,6.7
6: ,6.7
7: ,13.3
8: ,3.3
9: ,13.3
Correct

This is test number: ,1987
The Label of this picture is: ,0
0: ,24.2
1: ,6.1
2: ,6.1
3: ,12.1
4: ,3.0
5: ,12.1
6: ,6.1
7: ,6.1
8: ,12.1
9: ,12.1
Correct

This is test number: ,1988
The Label of this picture is: ,1
0: ,6.1
1: ,24.2
2: ,12.1
3: ,6.1
4: ,12.1
5: ,6.1
6: ,6.1
7: ,12.1
8: ,3.0
9: ,12.1
Correct

This is test number: ,1989
The Label of this picture is: ,4
0: ,4.8
1: ,9.5
2: ,9.5
3: ,9.5
4: ,19.0
5: ,4.8
6: ,4.8
7: ,9.5
8: ,9.5
9: ,19.0
TOP 5

This is test number: ,1990
The Label of this picture is: ,6
0: ,10.0
1: ,20.0
2: ,10.0
3: ,5.0
4: ,10.0
5: ,10.0
6: ,20.0
7: ,5.0
8: ,5.0
9: ,5.0
TOP 5

This is test number: ,1991
The Label of this picture is: ,2
0: ,14.8
1: ,3.7
2: ,29.6
3: ,7.4
4: ,3.7
5: ,7.4
6: ,3.7
7: ,14.8
8: ,7.4
9: ,7.4
Correct

This is test number: ,1992
The Label of this picture is: ,9
0: ,12.9
1: ,6.5
2: ,6.5
3: ,6.5
4: ,6.5
5: ,6.5
6: ,3.2
7: ,12.9
8: ,12.9
9: ,25.8
Correct

This is test number: ,1993
The Label of this picture is: ,1
0: ,10.0
1: ,20.0
2: ,10.0
3: ,5.0
4: ,5.0
5: ,10.0
6: ,5.0
7: ,20.0
8: ,5.0
9: ,10.0
TOP 5

This is test number: ,1994
The Label of this picture is: ,1
0: ,7.1
1: ,28.6
2: ,7.1
3: ,3.6
4: ,14.3
5: ,7.1
6: ,7.1
7: ,14.3
8: ,3.6
9: ,7.1
Correct

This is test number: ,1995
The Label of this picture is: ,0
0: ,47.1
1: ,11.8
2: ,2.9
3: ,5.9
4: ,2.9
5: ,5.9
6: ,5.9
7: ,5.9
8: ,5.9
9: ,5.9
Correct

This is test number: ,1996
The Label of this picture is: ,6
0: ,17.0
1: ,4.3
2: ,4.3
3: ,8.5
4: ,2.1
5: ,17.0
6: ,17.0
7: ,4.3
8: ,17.0
9: ,8.5
TOP 5

This is test number: ,1997
The Label of this picture is: ,3
0: ,5.0
1: ,10.0
2: ,10.0
3: ,40.0
4: ,2.5
5: ,10.0
6: ,2.5
7: ,10.0
8: ,5.0
9: ,5.0
Correct

This is test number: ,1998
The Label of this picture is: ,9
0: ,7.7
1: ,7.7
2: ,7.7
3: ,7.7
4: ,15.4
5: ,3.8
6: ,3.8
7: ,7.7
8: ,7.7
9: ,30.8
Correct

This is test number: ,1999
The Label of this picture is: ,5
0: ,5.9
1: ,5.9
2: ,5.9
3: ,11.8
4: ,5.9
5: ,23.5
6: ,11.8
7: ,11.8
8: ,5.9
9: ,11.8
Correct

This is test number: ,2000
The Label of this picture is: ,6
0: ,3.6
1: ,7.1
2: ,7.1
3: ,14.3
4: ,3.6
5: ,14.3
6: ,28.6
7: ,3.6
8: ,14.3
9: ,3.6
Correct

This is test number: ,2001
The Label of this picture is: ,5
0: ,12.9
1: ,6.5
2: ,6.5
3: ,12.9
4: ,3.2
5: ,25.8
6: ,6.5
7: ,6.5
8: ,6.5
9: ,12.9
Correct

This is test number: ,2002
The Label of this picture is: ,6
0: ,6.9
1: ,6.9
2: ,6.9
3: ,6.9
4: ,6.9
5: ,13.8
6: ,27.6
7: ,3.4
8: ,13.8
9: ,6.9
Correct

This is test number: ,2003
The Label of this picture is: ,5
0: ,6.9
1: ,13.8
2: ,3.4
3: ,13.8
4: ,3.4
5: ,27.6
6: ,6.9
7: ,3.4
8: ,13.8
9: ,6.9
Correct

This is test number: ,2004
The Label of this picture is: ,8
0: ,6.1
1: ,6.1
2: ,6.1
3: ,12.1
4: ,6.1
5: ,6.1
6: ,3.0
7: ,6.1
8: ,24.2
9: ,24.2
TOP 5

This is test number: ,2005
The Label of this picture is: ,4
0: ,4.8
1: ,19.0
2: ,9.5
3: ,4.8
4: ,19.0
5: ,4.8
6: ,4.8
7: ,19.0
8: ,4.8
9: ,9.5
TOP 5

This is test number: ,2006
The Label of this picture is: ,6
0: ,10.3
1: ,10.3
2: ,5.1
3: ,10.3
4: ,5.1
5: ,10.3
6: ,20.5
7: ,2.6
8: ,20.5
9: ,5.1
TOP 5

This is test number: ,2007
The Label of this picture is: ,4
0: ,7.4
1: ,14.8
2: ,7.4
3: ,7.4
4: ,29.6
5: ,7.4
6: ,7.4
7: ,7.4
8: ,3.7
9: ,7.4
Correct

This is test number: ,2008
The Label of this picture is: ,3
0: ,5.3
1: ,10.5
2: ,5.3
3: ,42.1
4: ,2.6
5: ,10.5
6: ,2.6
7: ,5.3
8: ,10.5
9: ,5.3
Correct

This is test number: ,2009
The Label of this picture is: ,9
0: ,11.8
1: ,5.9
2: ,11.8
3: ,5.9
4: ,5.9
5: ,5.9
6: ,5.9
7: ,11.8
8: ,11.8
9: ,23.5
Correct

This is test number: ,2010
The Label of this picture is: ,1
0: ,6.7
1: ,26.7
2: ,6.7
3: ,3.3
4: ,13.3
5: ,6.7
6: ,6.7
7: ,13.3
8: ,3.3
9: ,13.3
Correct

This is test number: ,2011
The Label of this picture is: ,3
0: ,3.9
1: ,7.8
2: ,7.8
3: ,31.4
4: ,2.0
5: ,7.8
6: ,7.8
7: ,7.8
8: ,15.7
9: ,7.8
Correct

This is test number: ,2012
The Label of this picture is: ,4
0: ,5.6
1: ,22.2
2: ,5.6
3: ,5.6
4: ,22.2
5: ,5.6
6: ,5.6
7: ,11.1
8: ,5.6
9: ,11.1
TOP 5

This is test number: ,2013
The Label of this picture is: ,1
0: ,6.7
1: ,26.7
2: ,6.7
3: ,3.3
4: ,13.3
5: ,6.7
6: ,6.7
7: ,13.3
8: ,3.3
9: ,13.3
Correct

This is test number: ,2014
The Label of this picture is: ,9
0: ,7.7
1: ,7.7
2: ,7.7
3: ,3.8
4: ,7.7
5: ,7.7
6: ,3.8
7: ,15.4
8: ,7.7
9: ,30.8
Correct

This is test number: ,2015
The Label of this picture is: ,1
0: ,7.1
1: ,28.6
2: ,7.1
3: ,3.6
4: ,14.3
5: ,7.1
6: ,7.1
7: ,7.1
8: ,3.6
9: ,14.3
Correct

This is test number: ,2016
The Label of this picture is: ,7
0: ,7.3
1: ,7.3
2: ,14.5
3: ,14.5
4: ,3.6
5: ,7.3
6: ,1.8
7: ,29.1
8: ,7.3
9: ,7.3
Correct

This is test number: ,2017
The Label of this picture is: ,1
0: ,8.0
1: ,32.0
2: ,4.0
3: ,4.0
4: ,16.0
5: ,8.0
6: ,8.0
7: ,8.0
8: ,4.0
9: ,8.0
Correct

This is test number: ,2018
The Label of this picture is: ,1
0: ,10.0
1: ,20.0
2: ,10.0
3: ,5.0
4: ,10.0
5: ,5.0
6: ,5.0
7: ,20.0
8: ,5.0
9: ,10.0
TOP 5

This is test number: ,2019
The Label of this picture is: ,9
0: ,6.5
1: ,12.9
2: ,6.5
3: ,6.5
4: ,12.9
5: ,6.5
6: ,3.2
7: ,12.9
8: ,6.5
9: ,25.8
Correct

This is test number: ,2020
The Label of this picture is: ,3
0: ,5.6
1: ,5.6
2: ,5.6
3: ,45.1
4: ,1.4
5: ,11.3
6: ,2.8
7: ,5.6
8: ,11.3
9: ,5.6
Correct

This is test number: ,2021
The Label of this picture is: ,5
0: ,7.8
1: ,7.8
2: ,3.9
3: ,15.7
4: ,2.0
5: ,31.4
6: ,7.8
7: ,7.8
8: ,7.8
9: ,7.8
Correct

This is test number: ,2022
The Label of this picture is: ,4
0: ,5.6
1: ,22.2
2: ,5.6
3: ,5.6
4: ,22.2
5: ,5.6
6: ,5.6
7: ,11.1
8: ,5.6
9: ,11.1
TOP 5

This is test number: ,2023
The Label of this picture is: ,0
0: ,32.0
1: ,8.0
2: ,8.0
3: ,8.0
4: ,4.0
5: ,8.0
6: ,8.0
7: ,8.0
8: ,8.0
9: ,8.0
Correct

This is test number: ,2024
The Label of this picture is: ,7
0: ,18.2
1: ,18.2
2: ,4.5
3: ,4.5
4: ,9.1
5: ,9.1
6: ,4.5
7: ,18.2
8: ,4.5
9: ,9.1
TOP 5

This is test number: ,2025
The Label of this picture is: ,3
0: ,3.5
1: ,7.0
2: ,14.0
3: ,28.1
4: ,1.8
5: ,14.0
6: ,7.0
7: ,3.5
8: ,14.0
9: ,7.0
Correct

This is test number: ,2026
The Label of this picture is: ,6
0: ,4.5
1: ,9.1
2: ,9.1
3: ,9.1
4: ,4.5
5: ,9.1
6: ,36.4
7: ,4.5
8: ,9.1
9: ,4.5
Correct

This is test number: ,2027
The Label of this picture is: ,1
0: ,6.5
1: ,25.8
2: ,3.2
3: ,3.2
4: ,12.9
5: ,6.5
6: ,12.9
7: ,12.9
8: ,3.2
9: ,12.9
Correct

This is test number: ,2028
The Label of this picture is: ,7
0: ,11.4
1: ,11.4
2: ,11.4
3: ,5.7
4: ,5.7
5: ,5.7
6: ,2.9
7: ,22.9
8: ,11.4
9: ,11.4
Correct

This is test number: ,2029
The Label of this picture is: ,5
0: ,10.5
1: ,10.5
2: ,10.5
3: ,10.5
4: ,5.3
5: ,21.1
6: ,5.3
7: ,10.5
8: ,5.3
9: ,10.5
Correct

This is test number: ,2030
The Label of this picture is: ,5
0: ,7.1
1: ,7.1
2: ,7.1
3: ,14.3
4: ,3.6
5: ,28.6
6: ,7.1
7: ,3.6
8: ,14.3
9: ,7.1
Correct

This is test number: ,2031
The Label of this picture is: ,3
0: ,4.0
1: ,4.0
2: ,4.0
3: ,63.4
4: ,1.0
5: ,7.9
6: ,2.0
7: ,7.9
8: ,4.0
9: ,2.0
Correct

This is test number: ,2032
The Label of this picture is: ,3
0: ,5.5
1: ,5.5
2: ,5.5
3: ,43.8
4: ,1.4
5: ,11.0
6: ,5.5
7: ,5.5
8: ,11.0
9: ,5.5
Correct

This is test number: ,2033
The Label of this picture is: ,0
0: ,19.0
1: ,19.0
2: ,9.5
3: ,9.5
4: ,4.8
5: ,9.5
6: ,9.5
7: ,9.5
8: ,4.8
9: ,4.8
TOP 5

This is test number: ,2034
The Label of this picture is: ,1
0: ,11.8
1: ,23.5
2: ,5.9
3: ,2.9
4: ,11.8
5: ,11.8
6: ,5.9
7: ,11.8
8: ,2.9
9: ,11.8
Correct

This is test number: ,2035
The Label of this picture is: ,5
0: ,4.5
1: ,9.1
2: ,4.5
3: ,36.4
4: ,4.5
5: ,18.2
6: ,4.5
7: ,9.1
8: ,4.5
9: ,4.5
TOP 5

This is test number: ,2036
The Label of this picture is: ,7
0: ,7.7
1: ,15.4
2: ,7.7
3: ,7.7
4: ,7.7
5: ,7.7
6: ,3.8
7: ,30.8
8: ,3.8
9: ,7.7
Correct

This is test number: ,2037
The Label of this picture is: ,5
0: ,20.5
1: ,5.1
2: ,5.1
3: ,10.3
4: ,2.6
5: ,20.5
6: ,10.3
7: ,5.1
8: ,10.3
9: ,10.3
TOP 5

This is test number: ,2038
The Label of this picture is: ,8
0: ,8.9
1: ,4.4
2: ,8.9
3: ,17.8
4: ,2.2
5: ,4.4
6: ,4.4
7: ,4.4
8: ,35.6
9: ,8.9
Correct

This is test number: ,2039
The Label of this picture is: ,6
0: ,12.9
1: ,12.9
2: ,3.2
3: ,6.5
4: ,6.5
5: ,6.5
6: ,25.8
7: ,6.5
8: ,6.5
9: ,12.9
Correct

This is test number: ,2040
The Label of this picture is: ,5
0: ,4.8
1: ,4.8
2: ,9.5
3: ,19.0
4: ,4.8
5: ,19.0
6: ,9.5
7: ,4.8
8: ,19.0
9: ,4.8
TOP 5

This is test number: ,2041
The Label of this picture is: ,1
0: ,12.5
1: ,25.0
2: ,6.3
3: ,3.1
4: ,12.5
5: ,6.3
6: ,6.3
7: ,12.5
8: ,3.1
9: ,12.5
Correct

This is test number: ,2042
The Label of this picture is: ,0
0: ,41.0
1: ,10.3
2: ,2.6
3: ,2.6
4: ,2.6
5: ,10.3
6: ,5.1
7: ,10.3
8: ,5.1
9: ,10.3
Correct

This is test number: ,2043
The Label of this picture is: ,4
0: ,8.7
1: ,8.7
2: ,8.7
3: ,4.3
4: ,17.4
5: ,8.7
6: ,8.7
7: ,8.7
8: ,17.4
9: ,8.7
TOP 5

This is test number: ,2044
The Label of this picture is: ,2
0: ,9.8
1: ,4.9
2: ,19.5
3: ,19.5
4: ,2.4
5: ,9.8
6: ,9.8
7: ,9.8
8: ,9.8
9: ,4.9
TOP 5

This is test number: ,2045
The Label of this picture is: ,3
0: ,6.2
1: ,6.2
2: ,6.2
3: ,49.6
4: ,0.8
5: ,6.2
6: ,3.1
7: ,3.1
8: ,12.4
9: ,6.2
Correct

This is test number: ,2046
The Label of this picture is: ,4
0: ,6.3
1: ,12.5
2: ,6.3
3: ,6.3
4: ,25.0
5: ,6.3
6: ,6.3
7: ,12.5
8: ,6.3
9: ,12.5
Correct

This is test number: ,2047
The Label of this picture is: ,6
0: ,8.0
1: ,8.0
2: ,8.0
3: ,8.0
4: ,4.0
5: ,16.0
6: ,32.0
7: ,4.0
8: ,8.0
9: ,4.0
Correct

This is test number: ,2048
The Label of this picture is: ,7
0: ,10.3
1: ,10.3
2: ,10.3
3: ,10.3
4: ,5.1
5: ,5.1
6: ,2.6
7: ,20.5
8: ,5.1
9: ,20.5
TOP 5

This is test number: ,2049
The Label of this picture is: ,9
0: ,13.3
1: ,6.7
2: ,6.7
3: ,6.7
4: ,6.7
5: ,3.3
6: ,3.3
7: ,13.3
8: ,13.3
9: ,26.7
Correct

This is test number: ,2050
